station,date,visibility,wd,ws,rh,tempc,
OKBK,1/15/20 9:00,6.21,350,9.2,36.45,17,
OKBK,1/15/20 10:00,6.21,340,9.2,27.83,19,
OKBK,1/15/20 11:00,6.21,350,9.2,27.83,19,
OKBK,1/15/20 12:00,6.21,350,8.05,25.88,19,
OKBK,1/15/20 13:00,6.21,360,4.6,24.32,20,
OKBK,1/15/20 14:00,6.21,360,5.75,25.88,19,
OKBK,1/15/20 15:00,6.21,340,3.45,31.28,16,
OKBK,1/15/20 16:00,6.21,0,0,37.97,13,
OKBK,1/15/20 17:00,6.21,0,0,37.97,13,
OKBK,1/15/20 18:00,6.21,0,0,46.59,11,
OKBK,1/15/20 19:00,4.97,170,6.9,46.31,10,
OKBK,1/15/20 20:00,6.21,170,4.6,46.31,10,
OKBK,1/15/20 21:00,6.21,180,3.45,53.27,9,
OKBK,1/15/20 22:00,6.21,180,4.6,61.28,8,
OKBK,1/15/20 23:00,6.21,180,5.75,61.03,7,
OKBK,1/16/20 0:00,6.21,180,4.6,70.28,6,
OKBK,1/16/20 1:00,6.21,170,4.6,65.38,6,
OKBK,1/16/20 2:00,6.21,170,3.45,70.08,5,
OKBK,1/16/20 3:00,6.21,170,4.6,65.38,6,
OKBK,1/16/20 4:00,6.21,180,3.45,70.08,5,
OKBK,1/16/20 5:00,4.35,180,3.45,61.28,8,
OKBK,1/16/20 6:00,3.73,0,0,46.88,12,
OKBK,1/16/20 7:00,4.35,0,0,41.42,15,
OKBK,1/16/20 8:00,4.97,290,3.45,42,17,
OKBK,1/16/20 9:00,4.97,240,3.45,26.15,20,
OKBK,1/16/20 10:00,6.21,260,3.45,24.32,20,
OKBK,1/16/20 11:00,6.21,0,0,22.86,21,
OKBK,1/16/20 12:00,6.21,90,9.2,34.8,20,
OKBK,1/16/20 13:00,6.21,70,8.05,37.03,19,
OKBK,1/16/20 14:00,6.21,80,9.2,34.22,18,
OKBK,1/16/20 15:00,6.21,70,6.9,41.71,16,
OKBK,1/16/20 16:00,6.21,90,8.05,51.45,16,
OKBK,1/16/20 17:00,6.21,130,4.6,50.91,14,
OKBK,1/16/20 18:00,6.21,120,4.6,54.07,12,
OKBK,1/16/20 19:00,6.21,120,4.6,58.02,12,
OKBK,1/16/20 20:00,6.21,120,5.75,66.48,11,
OKBK,1/16/20 21:00,6.21,160,3.45,71.07,10,
OKBK,1/16/20 22:00,6.21,140,5.75,76.01,9,
OKBK,1/16/20 23:00,6.21,170,3.45,81.34,8,
OKBK,1/17/20 0:00,6.21,160,4.6,81.47,9,
OKBK,1/17/20 1:00,6.21,160,5.75,87.19,8,
OKBK,1/17/20 2:00,6.21,170,5.75,87.28,9,
OKBK,1/17/20 3:00,6.21,140,5.75,87.28,9,
OKBK,1/17/20 4:00,2.49,160,6.9,87.28,9,
OKBK,1/17/20 5:00,3.11,0,0,87.37,10,
OKBK,1/17/20 6:00,4.35,190,6.9,76.82,14,
OKBK,1/17/20 7:00,6.21,180,12.65,59.26,17,
OKBK,1/17/20 8:00,6.21,180,17.25,32.43,20,
OKBK,1/17/20 9:00,6.21,170,17.25,26.71,22,
OKBK,1/17/20 10:00,6.21,180,17.25,26.71,22,
OKBK,1/17/20 11:00,6.21,170,18.4,28.68,22,
OKBK,1/17/20 12:00,6.21,170,19.55,28.68,22,
OKBK,1/17/20 12:59,6.21,140,16.1,45.88,20,
OKBK,1/17/20 13:00,6.21,140,16.1,45.88,20,
OKBK,1/17/20 14:00,6.21,150,14.95,48.83,19,
OKBK,1/17/20 15:00,6.21,150,17.25,55.63,18,
OKBK,1/17/20 16:00,6.21,150,17.25,51.98,18,
OKBK,1/17/20 17:00,6.21,150,17.25,51.98,18,
OKBK,1/17/20 18:00,6.21,160,21.85,59.5,18,
OKBK,1/17/20 19:00,6.21,160,23,63.6,18,
OKBK,1/17/20 20:00,6.21,160,23,67.95,18,
OKBK,1/17/20 21:00,6.21,160,20.7,63.6,18,
OKBK,1/17/20 22:00,6.21,170,23,59.5,18,
OKBK,1/17/20 23:00,6.21,170,24.15,51.98,18,
OKBK,1/18/20 0:00,6.21,170,21.85,51.72,17,
OKBK,1/18/20 1:00,6.21,170,25.3,55.37,17,
OKBK,1/18/20 2:00,6.21,170,20.7,63.15,16,
OKBK,1/18/20 3:00,6.21,170,21.85,63.15,16,
OKBK,1/18/20 4:00,4.97,170,24.15,63.15,16,
OKBK,1/18/20 5:00,4.35,170,24.15,59.01,16,
OKBK,1/18/20 6:00,3.73,180,14.95,62.92,15,
OKBK,1/18/20 7:00,2.8,180,18.4,48.55,18,
OKBK,1/18/20 8:00,1.86,180,19.55,39.72,19,
OKBK,1/18/20 9:00,1.55,180,17.25,37.32,20,
OKBK,1/18/20 10:00,1.86,180,14.95,35.09,21,
OKBK,1/18/20 11:00,2.49,180,12.65,28.96,23,
OKBK,1/18/20 12:00,3.11,290,8.05,28.96,23,
OKBK,1/18/20 13:00,3.11,320,5.75,28.96,23,
OKBK,1/18/20 14:00,3.11,350,5.75,33,22,
OKBK,1/18/20 15:00,4.35,340,5.75,35.09,21,
OKBK,1/18/20 16:00,4.35,340,3.45,40,20,
OKBK,1/18/20 17:00,4.97,330,5.75,42.85,20,
OKBK,1/18/20 18:00,6.21,350,9.2,55.88,19,
OKBK,1/18/20 19:00,6.21,330,10.35,55.63,18,
OKBK,1/18/20 20:00,6.21,340,9.2,55.37,17,
OKBK,1/18/20 21:00,6.21,350,9.2,55.37,17,
OKBK,1/18/20 22:00,6.21,10,12.65,55.12,16,
OKBK,1/18/20 23:00,6.21,360,10.35,55.12,16,
OKBK,1/19/20 0:00,6.21,0,0,58.77,15,
OKBK,1/19/20 1:00,6.21,0,0,62.69,14,
OKBK,1/19/20 2:00,6.21,0,0,71.45,12,
OKBK,1/19/20 3:00,6.21,250,3.45,71.26,11,
OKBK,1/19/20 4:00,4.35,0,0,76.34,11,
OKBK,1/19/20 5:00,4.35,360,8.05,62.92,15,
OKBK,1/19/20 6:00,4.97,350,4.6,59.01,16,
OKBK,1/19/20 7:00,4.97,10,8.05,55.63,18,
OKBK,1/19/20 8:00,6.21,10,12.65,45.6,19,
OKBK,1/19/20 9:00,6.21,30,9.2,45.88,20,
OKBK,1/19/20 10:00,6.21,40,6.9,45.88,20,
OKBK,1/19/20 11:00,6.21,60,5.75,46.16,21,
OKBK,1/19/20 12:00,4.35,70,4.6,52.77,21,
OKBK,1/19/20 13:00,4.35,80,3.45,56.13,20,
OKBK,1/19/20 14:00,4.35,0,0,55.88,19,
OKBK,1/19/20 15:00,4.35,0,0,59.5,18,
OKBK,1/19/20 16:00,4.97,0,0,63.38,17,
OKBK,1/19/20 17:00,4.97,50,3.45,67.54,16,
OKBK,1/19/20 18:00,6.21,20,5.75,59.26,17,
OKBK,1/19/20 19:00,6.21,0,0,62.92,15,
OKBK,1/19/20 20:00,6.21,0,0,71.64,13,
OKBK,1/19/20 21:00,6.21,280,4.6,76.34,11,
OKBK,1/19/20 22:00,6.21,280,3.45,81.74,11,
OKBK,1/19/20 23:00,6.21,0,0,87.37,10,
OKBK,1/20/20 0:00,6.21,280,3.45,81.61,10,
OKBK,1/20/20 1:00,6.21,0,0,81.61,10,
OKBK,1/20/20 2:00,6.21,0,0,81.61,10,
OKBK,1/20/20 3:00,6.21,200,3.45,87.19,8,
OKBK,1/20/20 4:00,6.21,0,0,87.19,8,
OKBK,1/20/20 5:00,4.97,0,0,76.5,12,
OKBK,1/20/20 6:00,4.35,360,5.75,59.01,16,
OKBK,1/20/20 7:00,6.21,340,6.9,51.98,18,
OKBK,1/20/20 8:00,6.21,330,8.05,42.85,20,
OKBK,1/20/20 9:00,6.21,340,9.2,43.13,21,
OKBK,1/20/20 10:00,6.21,340,10.35,40.29,21,
OKBK,1/20/20 11:00,6.21,360,11.5,37.61,21,
OKBK,1/20/20 12:00,6.21,350,10.35,35.09,21,
OKBK,1/20/20 13:00,6.21,350,9.2,35.09,21,
OKBK,1/20/20 14:00,6.21,350,8.05,35.09,21,
OKBK,1/20/20 15:00,6.21,360,6.9,37.32,20,
OKBK,1/20/20 16:00,6.21,330,6.9,42.28,18,
OKBK,1/20/20 17:00,6.21,350,5.75,45.04,17,
OKBK,1/20/20 18:00,6.21,360,3.45,48,16,
OKBK,1/20/20 19:00,6.21,10,4.6,51.45,16,
OKBK,1/20/20 20:00,6.21,0,0,62.23,12,
OKBK,1/20/20 21:00,6.21,0,0,66.48,11,
OKBK,1/20/20 22:00,4.97,170,4.6,61.99,11,
OKBK,1/20/20 23:00,4.97,210,3.45,71.07,10,
OKBK,1/21/20 0:00,4.97,180,4.6,66.05,9,
OKBK,1/21/20 1:00,4.97,180,4.6,70.88,9,
OKBK,1/21/20 2:00,4.97,180,4.6,75.84,8,
OKBK,1/21/20 3:00,4.97,180,6.9,75.84,8,
OKBK,1/21/20 4:00,6.21,170,6.9,66.05,9,
OKBK,1/21/20 5:00,4.97,0,0,61.99,11,
OKBK,1/21/20 6:00,4.97,0,0,54.86,15,
OKBK,1/21/20 7:00,4.97,220,6.9,42.57,19,
OKBK,1/21/20 7:59,6.21,210,8.05,37.61,21,
OKBK,1/21/20 8:00,6.21,210,8.05,37.61,21,
OKBK,1/21/20 9:00,6.21,190,8.05,32.72,21,
OKBK,1/21/20 10:00,6.21,190,5.75,30.77,22,
OKBK,1/21/20 11:00,6.21,200,6.9,30.77,22,
OKBK,1/21/20 12:00,6.21,130,12.65,40.29,21,
OKBK,1/21/20 13:00,6.21,130,13.8,40,20,
OKBK,1/21/20 14:00,6.21,130,13.8,45.6,19,
OKBK,1/21/20 15:00,6.21,130,11.5,59.5,18,
OKBK,1/21/20 16:00,6.21,130,11.5,67.75,17,
OKBK,1/21/20 17:00,6.21,140,12.65,67.75,17,
OKBK,1/21/20 18:00,6.21,130,13.8,72.38,17,
OKBK,1/21/20 19:00,6.21,130,14.95,63.6,18,
OKBK,1/21/20 20:00,6.21,140,13.8,59.5,18,
OKBK,1/21/20 21:00,6.21,140,12.65,72.38,17,
OKBK,1/21/20 22:00,6.21,140,16.1,72.38,17,
OKBK,1/21/20 23:00,6.21,150,20.7,67.95,18,
OKBK,1/22/20 0:00,6.21,140,19.55,72.38,17,
OKBK,1/22/20 1:00,6.21,150,16.1,72.38,17,
OKBK,1/22/20 2:00,6.21,150,18.4,59.26,17,
OKBK,1/22/20 3:00,6.21,160,16.1,63.38,17,
OKBK,1/22/20 4:00,3.73,180,13.8,77.14,16,
OKBK,1/22/20 5:00,4.97,170,16.1,63.38,17,
OKBK,1/22/20 6:00,4.97,160,23,55.63,18,
OKBK,1/22/20 7:00,2.17,190,25.3,42.85,20,
OKBK,1/22/20 8:00,1.86,220,23,42.57,19,
OKBK,1/22/20 9:00,1.86,270,13.8,40,20,
OKBK,1/22/20 10:00,3.11,290,16.1,49.1,20,
OKBK,1/22/20 11:00,6.21,280,19.55,35.09,21,
OKBK,1/22/20 12:00,6.21,290,18.4,37.32,20,
OKBK,1/22/20 13:00,6.21,270,17.25,34.51,19,
OKBK,1/22/20 14:00,6.21,270,14.95,31.85,18,
OKBK,1/22/20 15:00,6.21,270,13.8,29.35,17,
OKBK,1/22/20 16:00,6.21,270,9.2,31.28,16,
OKBK,1/22/20 17:00,6.21,250,3.45,35.57,14,
OKBK,1/22/20 18:00,6.21,240,5.75,40.54,12,
OKBK,1/22/20 19:00,6.21,270,5.75,43.32,11,
OKBK,1/22/20 20:00,6.21,280,4.6,43.32,11,
OKBK,1/22/20 21:00,6.21,280,6.9,46.59,11,
OKBK,1/22/20 22:00,6.21,300,9.2,46.59,11,
OKBK,1/22/20 23:00,6.21,290,9.2,43.32,11,
OKBK,1/23/20 0:00,6.21,270,5.75,53.27,9,
OKBK,1/23/20 1:00,6.21,260,4.6,57,8,
OKBK,1/23/20 2:00,6.21,170,4.6,56.74,7,
OKBK,1/23/20 3:00,6.21,250,4.6,61.03,7,
OKBK,1/23/20 4:00,6.21,290,5.75,61.28,8,
OKBK,1/23/20 5:00,6.21,310,6.9,61.76,10,
OKBK,1/23/20 6:00,6.21,320,8.05,61.99,11,
OKBK,1/23/20 7:00,6.21,310,9.2,58.27,13,
OKBK,1/23/20 8:00,6.21,310,9.2,51.18,15,
OKBK,1/23/20 9:00,6.21,310,8.05,47.72,15,
OKBK,1/23/20 10:00,6.21,320,9.2,44.76,16,
OKBK,1/23/20 11:00,6.21,300,11.5,42,17,
OKBK,1/23/20 12:00,6.21,300,12.65,39.14,17,
OKBK,1/23/20 13:00,6.21,300,12.65,41.71,16,
OKBK,1/23/20 14:00,6.21,300,11.5,41.71,16,
OKBK,1/23/20 15:00,6.21,320,8.05,44.47,15,
OKBK,1/23/20 16:00,6.21,350,9.2,50.91,14,
OKBK,1/23/20 17:00,6.21,360,8.05,54.6,14,
OKBK,1/23/20 18:00,6.21,350,5.75,58.27,13,
OKBK,1/23/20 19:00,6.21,360,6.9,62.46,13,
OKBK,1/23/20 20:00,6.21,10,6.9,71.45,12,
OKBK,1/23/20 21:00,6.21,360,8.05,71.45,12,
OKBK,1/23/20 22:00,6.21,330,3.45,81.61,10,
OKBK,1/23/20 23:00,6.21,270,4.6,81.34,8,
OKBK,1/24/20 0:00,6.21,230,4.6,87.09,7,
OKBK,1/24/20 1:00,6.21,190,3.45,86.89,5,
OKBK,1/24/20 2:00,6.21,0,0,86.89,5,
OKBK,1/24/20 3:00,6.21,170,6.9,86.89,5,
OKBK,1/24/20 4:00,6.21,190,4.6,93.19,4,
OKBK,1/24/20 5:00,4.97,180,4.6,81.2,7,
OKBK,1/24/20 6:00,6.21,200,4.6,71.07,10,
OKBK,1/24/20 7:00,6.21,230,5.75,62.46,13,
OKBK,1/24/20 8:00,6.21,230,5.75,51.18,15,
OKBK,1/24/20 9:00,6.21,220,6.9,39.14,17,
OKBK,1/24/20 10:00,6.21,210,6.9,36.45,17,
OKBK,1/24/20 11:00,6.21,210,4.6,29.92,19,
OKBK,1/24/20 12:00,6.21,180,4.6,29.92,19,
OKBK,1/24/20 13:00,6.21,90,11.5,45.04,17,
OKBK,1/24/20 14:00,6.21,90,12.65,54.86,15,
OKBK,1/24/20 15:00,6.21,120,9.2,58.52,14,
OKBK,1/24/20 16:00,6.21,130,8.05,58.52,14,
OKBK,1/24/20 17:00,6.21,160,6.9,62.46,13,
OKBK,1/24/20 18:00,6.21,130,9.2,62.46,13,
OKBK,1/24/20 19:00,6.21,160,8.05,62.23,12,
OKBK,1/24/20 20:00,6.21,150,9.2,62.23,12,
OKBK,1/24/20 21:00,6.21,160,10.35,58.02,12,
OKBK,1/24/20 22:00,6.21,150,9.2,58.02,12,
OKBK,1/24/20 23:00,6.21,190,8.05,66.48,11,
OKBK,1/25/20 0:00,6.21,190,8.05,76.18,10,
OKBK,1/25/20 1:00,6.21,180,6.9,76.01,9,
OKBK,1/25/20 2:00,6.21,210,4.6,87.09,7,
OKBK,1/25/20 3:00,6.21,0,0,87.09,7,
OKBK,1/25/20 4:00,6.21,270,11.5,75.84,8,
OKBK,1/25/20 5:00,4.97,280,3.45,66.27,10,
OKBK,1/25/20 6:00,4.97,310,6.9,47.16,13,
OKBK,1/25/20 7:00,3.11,340,10.35,44.19,14,
OKBK,1/25/20 8:00,3.11,350,16.1,50.91,14,
OKBK,1/25/20 9:00,6.21,350,11.5,44.47,15,
OKBK,1/25/20 10:00,6.21,350,13.8,44.19,14,
OKBK,1/25/20 11:00,6.21,320,13.8,38.56,15,
OKBK,1/25/20 12:00,6.21,350,12.65,35.87,15,
OKBK,1/25/20 13:00,6.21,330,14.95,26.98,16,
OKBK,1/25/20 14:00,6.21,320,12.65,26.7,15,
OKBK,1/25/20 15:00,6.21,310,10.35,26.42,14,
OKBK,1/25/20 16:00,6.21,310,10.35,24.49,14,
OKBK,1/25/20 16:06,3.11,320,21.85,40.54,12,
OKBK,1/25/20 17:00,4.97,330,17.25,53.81,11,
OKBK,1/25/20 18:00,4.97,320,10.35,57.77,11,
OKBK,1/25/20 19:00,6.21,330,10.35,61.99,11,
OKBK,1/25/20 20:00,6.21,310,8.05,61.76,10,
OKBK,1/25/20 21:00,6.21,320,14.95,57.52,10,
OKBK,1/25/20 22:00,6.21,320,17.25,66.05,9,
OKBK,1/25/20 23:00,6.21,310,16.1,70.68,8,
OKBK,1/26/20 0:00,6.21,330,13.8,70.88,9,
OKBK,1/26/20 1:00,6.21,340,14.95,70.68,8,
OKBK,1/26/20 2:00,6.21,340,12.65,81.34,8,
OKBK,1/26/20 3:00,6.21,320,11.5,75.84,8,
OKBK,1/26/20 4:00,4.35,330,10.35,81.34,8,
OKBK,1/26/20 5:00,4.97,320,10.35,76.01,9,
OKBK,1/26/20 6:00,4.97,330,14.95,66.48,11,
OKBK,1/26/20 7:00,4.97,340,17.25,58.27,13,
OKBK,1/26/20 8:00,4.97,340,17.25,50.91,14,
OKBK,1/26/20 9:00,6.21,340,18.4,41.71,16,
OKBK,1/26/20 10:00,6.21,340,20.7,36.45,17,
OKBK,1/26/20 11:00,4.97,340,24.15,34.22,18,
OKBK,1/26/20 12:00,6.21,340,23,31.85,18,
OKBK,1/26/20 13:00,6.21,350,21.85,31.85,18,
OKBK,1/26/20 14:00,6.21,340,20.7,33.93,17,
OKBK,1/26/20 15:00,6.21,340,18.4,38.85,16,
OKBK,1/26/20 16:00,6.21,330,16.1,41.42,15,
OKBK,1/26/20 17:00,6.21,330,13.8,44.19,14,
OKBK,1/26/20 18:00,6.21,330,13.8,41.13,14,
OKBK,1/26/20 19:00,6.21,340,13.8,47.16,13,
OKBK,1/26/20 20:00,6.21,330,9.2,50.36,12,
OKBK,1/26/20 21:00,6.21,320,6.9,53.81,11,
OKBK,1/26/20 22:00,6.21,320,5.75,57.52,10,
OKBK,1/26/20 23:00,6.21,290,5.75,61.52,9,
OKBK,1/27/20 0:00,6.21,280,4.6,65.83,8,
OKBK,1/27/20 1:00,6.21,250,5.75,65.61,7,
OKBK,1/27/20 2:00,6.21,260,3.45,70.28,6,
OKBK,1/27/20 3:00,6.21,320,3.45,70.28,6,
OKBK,1/27/20 4:00,6.21,310,3.45,70.28,6,
OKBK,1/27/20 5:00,6.21,310,6.9,57.52,10,
OKBK,1/27/20 6:00,6.21,300,8.05,50.36,12,
OKBK,1/27/20 7:00,6.21,310,9.2,44.19,14,
OKBK,1/27/20 8:00,6.21,320,11.5,41.42,15,
OKBK,1/27/20 9:00,6.21,330,13.8,33.93,17,
OKBK,1/27/20 10:00,6.21,350,14.95,29.63,18,
OKBK,1/27/20 11:00,6.21,350,14.95,27.55,18,
OKBK,1/27/20 12:00,6.21,350,13.8,27.55,18,
OKBK,1/27/20 12:59,6.21,350,14.95,27.55,18,
OKBK,1/27/20 13:00,6.21,350,14.95,27.55,18,
OKBK,1/27/20 14:00,6.21,330,13.8,31.56,17,
OKBK,1/27/20 15:00,6.21,320,10.35,38.85,16,
OKBK,1/27/20 16:00,6.21,340,10.35,41.71,16,
OKBK,1/27/20 17:00,6.21,340,8.05,41.42,15,
OKBK,1/27/20 18:00,6.21,360,6.9,47.44,14,
OKBK,1/27/20 19:00,6.21,330,6.9,50.64,13,
OKBK,1/27/20 20:00,6.21,290,4.6,57.52,10,
OKBK,1/27/20 21:00,6.21,0,0,61.28,8,
OKBK,1/27/20 22:00,6.21,0,0,61.03,7,
OKBK,1/27/20 23:00,6.21,280,3.45,61.03,7,
OKBK,1/28/20 0:00,6.21,0,0,65.61,7,
OKBK,1/28/20 1:00,6.21,210,4.6,70.08,5,
OKBK,1/28/20 2:00,6.21,240,4.6,70.08,5,
OKBK,1/28/20 3:00,6.21,270,5.75,65.38,6,
OKBK,1/28/20 4:00,6.21,0,0,74.98,3,
OKBK,1/28/20 5:00,4.97,240,3.45,65.83,8,
OKBK,1/28/20 6:00,4.35,240,3.45,57.77,11,
OKBK,1/28/20 7:00,3.73,280,3.45,50.91,14,
OKBK,1/28/20 8:00,4.97,340,4.6,44.76,16,
OKBK,1/28/20 9:00,4.97,340,5.75,42,17,
OKBK,1/28/20 10:00,6.21,360,5.75,39.14,17,
OKBK,1/28/20 11:00,6.21,330,3.45,36.74,18,
OKBK,1/28/20 12:00,6.21,340,4.6,34.51,19,
OKBK,1/28/20 13:00,6.21,0,0,34.51,19,
OKBK,1/28/20 14:00,6.21,0,0,34.22,18,
OKBK,1/28/20 15:00,6.21,90,4.6,48,16,
OKBK,1/28/20 16:00,6.21,100,5.75,58.52,14,
OKBK,1/28/20 17:00,6.21,130,4.6,58.27,13,
OKBK,1/28/20 18:00,6.21,180,4.6,66.48,11,
OKBK,1/28/20 19:00,6.21,170,4.6,66.48,11,
OKBK,1/28/20 20:00,4.97,190,3.45,71.07,10,
OKBK,1/28/20 21:00,4.35,190,3.45,81.34,8,
OKBK,1/28/20 22:00,4.35,180,4.6,81.2,7,
OKBK,1/28/20 23:00,3.73,160,4.6,81.2,7,
OKBK,1/29/20 0:00,3.73,160,5.75,81.34,8,
OKBK,1/29/20 1:00,3.73,180,5.75,81.34,8,
OKBK,1/29/20 2:00,3.11,160,5.75,81.34,8,
OKBK,1/29/20 3:00,3.11,160,8.05,81.47,9,
OKBK,1/29/20 4:00,2.17,270,4.6,81.47,9,
OKBK,1/29/20 5:00,4.35,150,9.2,81.61,10,
OKBK,1/29/20 6:00,6.21,190,6.9,58.27,13,
OKBK,1/29/20 7:00,6.21,170,11.5,39.14,17,
OKBK,1/29/20 8:00,6.21,170,14.95,29.92,19,
OKBK,1/29/20 9:00,6.21,170,14.95,24.59,21,
OKBK,1/29/20 10:00,6.21,170,19.55,22.86,21,
OKBK,1/29/20 11:00,6.21,130,18.4,37.32,20,
OKBK,1/29/20 12:00,6.21,140,16.1,42.28,18,
OKBK,1/29/20 12:59,6.21,130,18.4,45.32,18,
OKBK,1/29/20 13:00,6.21,130,18.4,45.32,18,
OKBK,1/29/20 14:00,6.21,130,13.8,48.28,17,
OKBK,1/29/20 15:00,6.21,130,17.25,55.37,17,
OKBK,1/29/20 16:00,6.21,140,16.1,59.26,17,
OKBK,1/29/20 17:00,6.21,140,16.1,63.38,17,
OKBK,1/29/20 18:00,6.21,150,12.65,63.38,17,
OKBK,1/29/20 19:00,6.21,170,12.65,67.54,16,
OKBK,1/29/20 20:00,6.21,180,11.5,76.98,15,
OKBK,1/29/20 21:00,6.21,170,8.05,81.99,13,
OKBK,1/29/20 22:00,6.21,210,4.6,93.5,10,
OKBK,1/29/20 23:00,6.21,270,6.9,66.27,10,
OKBK,1/30/20 0:00,6.21,280,8.05,49.53,9,
OKBK,1/30/20 1:00,6.21,310,8.05,46.31,10,
OKBK,1/30/20 2:00,6.21,230,3.45,56.74,7,
OKBK,1/30/20 3:00,6.21,300,5.75,57.26,9,
OKBK,1/30/20 4:00,6.21,330,8.05,66.05,9,
OKBK,1/30/20 5:00,4.97,320,8.05,71.07,10,
OKBK,1/30/20 6:00,0.81,340,11.5,93.5,10,
OKBK,1/30/20 7:00,0.87,340,12.65,93.6,12,
OKBK,1/30/20 8:00,1.86,350,8.05,82.25,15,
OKBK,1/30/20 9:00,2.49,350,9.2,67.95,18,
OKBK,1/30/20 10:00,3.11,350,8.05,59.97,20,
OKBK,1/30/20 11:00,4.35,50,9.2,46.16,21,
OKBK,1/30/20 12:00,6.21,60,10.35,49.37,21,
OKBK,1/30/20 13:00,6.21,60,11.5,56.13,20,
OKBK,1/30/20 14:00,6.21,40,9.2,59.74,19,
OKBK,1/30/20 15:00,4.97,50,8.05,77.45,18,
OKBK,1/30/20 16:00,3.73,50,5.75,82.5,17,
OKBK,1/30/20 17:00,3.11,70,3.45,87.92,16,
OKBK,1/30/20 18:00,2.49,0,0,93.65,13,
OKBK,1/30/20 19:00,2.49,0,0,93.65,13,
OKBK,1/30/20 20:00,1.86,270,3.45,93.55,11,
OKBK,1/30/20 21:00,2.49,240,4.6,100,10,
OKBK,1/30/20 22:00,2.49,270,3.45,100,10,
OKBK,1/30/20 23:00,2.17,290,4.6,100,9,
OKBK,1/31/20 0:00,1.24,220,4.6,100,8,
OKBK,1/31/20 1:00,1.55,200,4.6,100,8,
OKBK,1/31/20 2:00,1.55,180,5.75,100,7,
OKBK,1/31/20 3:00,1.86,0,0,100,7,
OKBK,1/31/20 4:00,1.24,190,4.6,100,7,
OKBK,1/31/20 5:00,1.86,0,0,100,9,
OKBK,1/31/20 6:00,2.49,0,0,81.99,13,
OKBK,1/31/20 7:00,4.35,0,0,67.75,17,
OKBK,1/31/20 8:00,6.21,280,3.45,55.88,19,
OKBK,1/31/20 9:00,6.21,170,5.75,52.51,20,
OKBK,1/31/20 10:00,6.21,200,5.75,46.16,21,
OKBK,1/31/20 11:00,6.21,130,9.2,49.37,21,
OKBK,1/31/20 12:00,6.21,120,10.35,52.51,20,
OKBK,1/31/20 13:00,6.21,130,11.5,55.88,19,
OKBK,1/31/20 14:00,6.21,130,9.2,63.6,18,
OKBK,1/31/20 15:00,6.21,130,9.2,67.75,17,
OKBK,1/31/20 16:00,4.97,130,6.9,72.38,17,
OKBK,1/31/20 17:00,3.11,130,9.2,82.37,16,
OKBK,1/31/20 18:00,3.11,150,9.2,82.37,16,
OKBK,1/31/20 19:00,3.11,160,8.05,87.83,15,
OKBK,1/31/20 20:00,4.35,160,8.05,82.25,15,
OKBK,1/31/20 21:00,3.73,170,9.2,87.74,14,
OKBK,1/31/20 22:00,3.73,180,8.05,87.65,13,
OKBK,1/31/20 23:00,2.49,170,6.9,93.6,12,
OKBK,2/1/20 0:00,2.49,160,5.75,93.6,12,
OKBK,2/1/20 1:00,0.43,190,8.05,100,12,
OKBK,2/1/20 2:00,1.24,300,9.2,93.6,12,
OKBK,2/1/20 3:00,2.49,320,3.45,87.56,12,
OKBK,2/1/20 4:00,2.49,170,5.75,81.87,12,
OKBK,2/1/20 5:00,2.49,280,4.6,76.66,13,
OKBK,2/1/20 6:00,3.11,340,9.2,47.72,15,
OKBK,2/1/20 7:00,2.49,360,12.65,44.47,15,
OKBK,2/1/20 8:00,2.17,350,18.4,31.85,18,
OKBK,2/1/20 9:00,2.49,360,16.1,29.63,18,
OKBK,2/1/20 10:00,2.8,350,14.95,27.55,18,
OKBK,2/1/20 11:00,2.49,360,17.25,24.04,19,
OKBK,2/1/20 12:00,2.8,350,14.95,22.33,19,
OKBK,2/1/20 13:00,3.11,360,13.8,29.63,18,
OKBK,2/1/20 14:00,4.35,360,11.5,22.06,18,
OKBK,2/1/20 15:00,6.21,340,9.2,23.5,17,
OKBK,2/1/20 16:00,6.21,340,6.9,26.98,16,
OKBK,2/1/20 17:00,6.21,340,6.9,30.98,15,
OKBK,2/1/20 18:00,6.21,340,8.05,33.35,15,
OKBK,2/1/20 19:00,6.21,360,9.2,35.57,14,
OKBK,2/1/20 20:00,6.21,350,6.9,37.97,13,
OKBK,2/1/20 21:00,6.21,350,5.75,43.9,13,
OKBK,2/1/20 22:00,6.21,290,3.45,53.27,9,
OKBK,2/1/20 23:00,6.21,240,3.45,56.74,7,
OKBK,2/2/20 0:00,6.21,220,3.45,56.48,6,
OKBK,2/2/20 1:00,4.97,180,5.75,60.54,5,
OKBK,2/2/20 2:00,4.97,170,5.75,56.22,5,
OKBK,2/2/20 3:00,4.35,170,4.6,60.29,4,
OKBK,2/2/20 4:00,3.73,170,6.9,56.22,5,
OKBK,2/2/20 5:00,4.97,0,0,46.02,9,
OKBK,2/2/20 6:00,4.97,0,0,37.97,13,
OKBK,2/2/20 7:00,4.97,220,3.45,31.28,16,
OKBK,2/2/20 8:00,4.97,0,0,23.77,18,
OKBK,2/2/20 9:00,6.21,230,3.45,22.33,19,
OKBK,2/2/20 10:00,6.21,260,3.45,22.33,19,
OKBK,2/2/20 11:00,6.21,270,4.6,22.59,20,
OKBK,2/2/20 12:00,6.21,70,12.65,31.85,18,
