station,valid,visibility,ws,wd,rh,tempc,
OBBI,9/8/19 5:00,6.21,12.65,290,49.87,35,
OBBI,9/8/19 5:30,6.21,13.8,300,50.13,36,
OBBI,9/8/19 6:00,6.21,14.95,300,50.13,36,
OBBI,9/8/19 6:30,6.21,16.1,300,50.13,36,
OBBI,9/8/19 7:00,6.21,16.1,300,50.13,36,
OBBI,9/8/19 7:30,6.21,16.1,300,53.22,36,
OBBI,9/8/19 8:00,6.21,16.1,300,50.13,36,
OBBI,9/8/19 8:30,6.21,16.1,300,42.04,37,
OBBI,9/8/19 9:00,6.21,17.25,310,50.38,37,
OBBI,9/8/19 9:30,6.21,16.1,320,53.47,37,
OBBI,9/8/19 10:00,6.21,17.25,310,53.47,37,
OBBI,9/8/19 10:30,6.21,16.1,320,50.38,37,
OBBI,9/8/19 11:00,6.21,17.25,330,56.72,37,
OBBI,9/8/19 11:30,6.21,16.1,330,50.38,37,
OBBI,9/8/19 12:00,6.21,16.1,350,44.67,37,
OBBI,9/8/19 12:30,6.21,14.95,350,42.3,38,
OBBI,9/8/19 13:00,6.21,14.95,350,35.2,38,
OBBI,9/8/19 13:30,6.21,14.95,350,44.67,37,
OBBI,9/8/19 14:00,6.21,13.8,350,42.04,37,
OBBI,9/8/19 14:30,6.21,12.65,340,47.19,36,
OBBI,9/8/19 15:00,6.21,11.5,340,52.98,35,
OBBI,9/8/19 15:30,6.21,10.35,340,49.87,35,
OBBI,9/8/19 16:00,6.21,9.2,340,49.87,35,
OBBI,9/8/19 16:30,6.21,8.05,340,46.93,35,
OBBI,9/8/19 17:00,6.21,6.9,330,46.93,35,
OBBI,9/8/19 17:30,6.21,6.9,320,46.93,35,
OBBI,9/8/19 18:00,6.21,6.9,310,52.73,34,
OBBI,9/8/19 18:30,6.21,8.05,320,52.73,34,
OBBI,9/8/19 19:00,6.21,6.9,310,52.73,34,
OBBI,9/8/19 19:30,6.21,8.05,310,56.01,34,
OBBI,9/8/19 20:00,6.21,8.05,310,62.9,33,
OBBI,9/8/19 20:30,6.21,6.9,310,59.24,33,
OBBI,9/8/19 21:00,6.21,8.05,300,56.01,34,
OBBI,9/8/19 21:30,6.21,5.75,270,56.01,34,
OBBI,9/8/19 22:00,6.21,5.75,280,59.47,34,
OBBI,9/8/19 22:30,6.21,8.05,260,66.75,33,
OBBI,9/8/19 23:00,6.21,5.75,270,62.9,33,
OBBI,9/8/19 23:30,6.21,6.9,260,59.24,33,
OBBI,9/9/19 0:00,6.21,5.75,280,62.9,33,
OBBI,9/9/19 0:30,6.21,5.75,270,66.55,32,
OBBI,9/9/19 1:00,6.21,6.9,280,55.77,33,
OBBI,9/9/19 1:30,6.21,6.9,280,52.48,33,
OBBI,9/9/19 2:00,6.21,8.05,280,52.48,33,
OBBI,9/9/19 2:30,6.21,6.9,280,55.77,33,
OBBI,9/9/19 3:00,6.21,9.2,280,49.36,33,
OBBI,9/9/19 3:30,6.21,8.05,280,52.48,33,
OBBI,9/9/19 4:00,6.21,12.65,290,49.62,34,
OBBI,9/9/19 4:30,6.21,11.5,290,46.67,34,
OBBI,9/9/19 5:00,6.21,13.8,300,46.67,34,
OBBI,9/9/19 5:30,6.21,16.1,300,46.93,35,
OBBI,9/9/19 6:00,6.21,14.95,300,49.87,35,
OBBI,9/9/19 6:30,6.21,16.1,300,52.98,35,
OBBI,9/9/19 7:00,6.21,14.95,300,56.25,35,
OBBI,9/9/19 7:30,6.21,16.1,300,56.25,35,
OBBI,9/9/19 8:00,6.21,14.95,300,56.48,36,
OBBI,9/9/19 8:30,6.21,16.1,310,56.48,36,
OBBI,9/9/19 9:00,6.21,16.1,320,47.45,37,
OBBI,9/9/19 9:30,6.21,16.1,310,47.45,37,
OBBI,9/9/19 10:00,6.21,16.1,320,44.67,37,
OBBI,9/9/19 10:30,6.21,16.1,320,42.04,37,
OBBI,9/9/19 11:00,6.21,17.25,330,39.54,37,
OBBI,9/9/19 11:30,6.21,17.25,320,42.04,37,
OBBI,9/9/19 12:00,6.21,18.4,330,37.17,37,
OBBI,9/9/19 12:30,6.21,19.55,320,34.93,37,
OBBI,9/9/19 13:00,6.21,18.4,340,32.81,37,
OBBI,9/9/19 13:30,6.21,19.55,330,32.81,37,
OBBI,9/9/19 14:00,6.21,16.1,340,36.9,36,
OBBI,9/9/19 14:30,6.21,14.95,340,34.66,36,
OBBI,9/9/19 15:00,6.21,14.95,330,39,35,
OBBI,9/9/19 15:30,6.21,12.65,330,39,35,
OBBI,9/9/19 16:00,6.21,11.5,330,41.5,35,
OBBI,9/9/19 16:30,6.21,10.35,330,46.67,34,
OBBI,9/9/19 17:00,6.21,9.2,320,49.62,34,
OBBI,9/9/19 17:30,6.21,8.05,320,49.62,34,
OBBI,9/9/19 18:00,6.21,10.35,320,49.62,34,
OBBI,9/9/19 18:30,6.21,9.2,320,49.62,34,
OBBI,9/9/19 19:00,6.21,9.2,330,52.48,33,
OBBI,9/9/19 19:30,6.21,6.9,320,52.48,33,
OBBI,9/9/19 20:00,6.21,9.2,310,52.48,33,
OBBI,9/9/19 20:30,6.21,9.2,310,55.77,33,
OBBI,9/9/19 21:00,6.21,10.35,310,59.24,33,
OBBI,9/9/19 21:30,6.21,9.2,310,59.24,33,
OBBI,9/9/19 22:00,6.21,10.35,310,59.24,33,
OBBI,9/9/19 22:30,6.21,11.5,310,70.63,32,
OBBI,9/9/19 23:00,6.21,13.8,300,70.63,32,
OBBI,9/9/19 23:30,6.21,12.65,300,70.63,32,
OBBI,9/10/19 0:00,6.21,12.65,300,70.63,32,
OBBI,9/10/19 0:30,6.21,12.65,300,66.55,32,
OBBI,9/10/19 1:00,6.21,11.5,290,59.24,33,
OBBI,9/10/19 1:30,6.21,16.1,300,62.68,32,
OBBI,9/10/19 2:00,6.21,14.95,300,59.01,32,
OBBI,9/10/19 2:30,6.21,14.95,300,62.68,32,
OBBI,9/10/19 3:00,6.21,14.95,300,66.55,32,
OBBI,9/10/19 3:30,6.21,17.25,310,66.75,33,
OBBI,9/10/19 4:00,6.21,17.25,330,59.47,34,
OBBI,9/10/19 4:30,6.21,17.25,330,56.25,35,
OBBI,9/10/19 5:00,6.21,17.25,340,52.98,35,
OBBI,9/10/19 5:30,6.21,16.1,340,47.19,36,
OBBI,9/10/19 6:00,6.21,19.55,340,44.67,37,
OBBI,9/10/19 6:30,6.21,18.4,340,42.04,37,
OBBI,9/10/19 7:00,6.21,16.1,350,39.81,38,
OBBI,9/10/19 7:30,6.21,19.55,350,42.04,37,
OBBI,9/10/19 8:00,6.21,17.25,350,39.81,38,
OBBI,9/10/19 8:30,6.21,18.4,340,44.67,37,
OBBI,9/10/19 9:00,6.21,19.55,330,42.04,37,
OBBI,9/10/19 9:30,6.21,18.4,340,44.67,37,
OBBI,9/10/19 10:00,6.21,20.7,330,39.81,38,
OBBI,9/10/19 10:30,6.21,21.85,330,44.67,37,
OBBI,9/10/19 11:00,6.21,21.85,330,42.04,37,
OBBI,9/10/19 11:30,6.21,18.4,340,39.54,37,
OBBI,9/10/19 12:00,6.21,19.55,330,39.54,37,
OBBI,9/10/19 12:30,6.21,17.25,330,37.17,37,
OBBI,9/10/19 13:00,6.21,19.55,330,44.41,36,
OBBI,9/10/19 13:30,6.21,19.55,330,47.19,36,
OBBI,9/10/19 14:00,6.21,17.25,340,49.87,35,
OBBI,9/10/19 14:30,6.21,17.25,330,46.93,35,
OBBI,9/10/19 15:00,6.21,16.1,330,44.14,35,
OBBI,9/10/19 15:30,6.21,17.25,330,46.67,34,
OBBI,9/10/19 16:00,6.21,16.1,330,49.62,34,
OBBI,9/10/19 16:30,6.21,14.95,330,52.73,34,
OBBI,9/10/19 17:00,6.21,14.95,330,49.62,34,
OBBI,9/10/19 17:30,6.21,14.95,330,52.73,34,
OBBI,9/10/19 18:00,6.21,13.8,330,59.24,33,
OBBI,9/10/19 18:30,6.21,10.35,330,59.24,33,
OBBI,9/10/19 19:00,6.21,8.05,330,55.77,33,
OBBI,9/10/19 19:30,6.21,9.2,330,55.77,33,
OBBI,9/10/19 20:00,6.21,9.2,330,55.77,33,
OBBI,9/10/19 20:30,6.21,10.35,330,55.77,33,
OBBI,9/10/19 21:00,6.21,10.35,330,59.24,33,
OBBI,9/10/19 21:30,6.21,10.35,330,55.77,33,
OBBI,9/10/19 22:00,6.21,10.35,330,55.77,33,
OBBI,9/10/19 22:30,6.21,9.2,340,59.24,33,
OBBI,9/10/19 23:00,6.21,10.35,340,59.24,33,
OBBI,9/10/19 23:30,6.21,11.5,340,59.24,33,
OBBI,9/11/19 0:00,6.21,12.65,330,59.24,33,
OBBI,9/11/19 0:30,6.21,12.65,340,55.77,33,
OBBI,9/11/19 1:00,6.21,12.65,340,52.73,34,
OBBI,9/11/19 1:30,6.21,12.65,340,52.73,34,
OBBI,9/11/19 2:00,6.21,12.65,340,52.73,34,
OBBI,9/11/19 2:30,6.21,12.65,330,59.24,33,
OBBI,9/11/19 3:00,6.21,11.5,330,59.24,33,
OBBI,9/11/19 3:30,6.21,12.65,330,56.01,34,
OBBI,9/11/19 4:00,6.21,13.8,330,52.98,35,
OBBI,9/11/19 4:30,6.21,14.95,330,52.98,35,
OBBI,9/11/19 5:00,6.21,17.25,340,47.19,36,
OBBI,9/11/19 5:30,6.21,19.55,340,47.19,36,
OBBI,9/11/19 6:00,6.21,19.55,340,47.19,36,
OBBI,9/11/19 6:30,6.21,18.4,340,42.04,37,
OBBI,9/11/19 7:00,6.21,19.55,340,44.67,37,
OBBI,9/11/19 7:30,6.21,19.55,340,44.67,37,
OBBI,9/11/19 8:00,6.21,19.55,340,42.04,37,
OBBI,9/11/19 8:30,6.21,20.7,330,42.04,37,
OBBI,9/11/19 9:00,6.21,17.25,340,42.04,37,
OBBI,9/11/19 9:30,6.21,16.1,10,42.04,37,
OBBI,9/11/19 10:00,6.21,17.25,360,39.54,37,
OBBI,9/11/19 10:30,6.21,17.25,350,39.54,37,
OBBI,9/11/19 11:00,6.21,18.4,340,42.04,37,
OBBI,9/11/19 11:30,6.21,18.4,330,42.04,37,
OBBI,9/11/19 12:00,6.21,19.55,330,39.54,37,
OBBI,9/11/19 12:30,6.21,19.55,330,44.41,36,
OBBI,9/11/19 13:00,6.21,17.25,330,39.54,37,
OBBI,9/11/19 13:30,6.21,19.55,320,44.41,36,
OBBI,9/11/19 14:00,6.21,17.25,330,44.14,35,
OBBI,9/11/19 14:30,6.21,17.25,330,49.87,35,
OBBI,9/11/19 15:00,6.21,17.25,330,46.93,35,
OBBI,9/11/19 15:30,6.21,16.1,330,49.62,34,
OBBI,9/11/19 16:00,6.21,13.8,330,49.62,34,
OBBI,9/11/19 16:30,6.21,11.5,330,52.73,34,
OBBI,9/11/19 17:00,6.21,10.35,330,52.73,34,
OBBI,9/11/19 17:30,6.21,8.05,320,55.77,33,
OBBI,9/11/19 18:00,6.21,8.05,320,59.24,33,
OBBI,9/11/19 18:30,6.21,9.2,310,59.24,33,
